frame_number,timestamp_ms,frame_len,is_udp,is_rpl,is_ack,mac_src,mac_dst,mac_seq_number,mac_pan_id,mac_fcf,mac_frame_type,mac_security,mac_pending,mac_ack_req,mac_pan_id_comp,mac_dst_mode,mac_src_mode,mac_version,ip_src,ip_dst,udp_src_port,udp_dst_port,udp_len,payload_size,payload_hex,rpl_type,rpl_code,rpl_rank,rpl_version,rpl_instance_id,rpl_mop,rpl_dtsn,rpl_flags,rpl_dao_sequence,rpl_dodagid,label
100346,6177895,55,1,0,0,14,23,43,43981.0,56417,1,0,0,1,1,3,3,1,14,23,9001.0,6001.0,22.0,14.0,69643d3130207365713d33303733,,,,,,,,,,0,0
100347,6177897,5,0,0,1,0,0,43,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100348,6178418,25,0,0,0,24,255,193,43981.0,55377,1,0,1,0,1,2,3,1,0,0,,,,,,,,,,,,,,,0,2
100349,6178506,54,1,0,0,18,14,138,43981.0,56417,1,0,0,1,1,3,3,1,18,14,6001.0,9001.0,21.0,13.0,69643d35207365713d31323239,,,,,,,,,,0,0
100350,6178508,5,0,0,1,0,0,138,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100351,6178571,54,1,0,0,14,18,44,43981.0,56417,1,0,0,1,1,3,3,1,14,18,9001.0,6001.0,21.0,13.0,69643d35207365713d31323239,,,,,,,,,,0,0
100352,6178573,5,0,0,1,0,0,44,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100353,6178874,54,1,0,0,22,14,186,43981.0,56417,1,0,0,1,1,3,3,1,22,14,6001.0,9001.0,21.0,13.0,69643d39207365713d33303734,,,,,,,,,,0,0
100354,6178876,5,0,0,1,0,0,186,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100355,6178907,54,1,0,0,14,22,45,43981.0,56417,1,0,0,1,1,3,3,1,14,22,9001.0,6001.0,21.0,13.0,69643d39207365713d33303734,,,,,,,,,,0,0
100356,6178909,5,0,0,1,0,0,45,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100357,6178933,25,0,0,0,25,255,197,43981.0,55377,1,0,1,0,1,2,3,1,0,0,,,,,,,,,,,,,,,0,2
100358,6179044,54,1,0,0,20,14,143,43981.0,56417,1,0,0,1,1,3,3,1,20,14,6001.0,9001.0,21.0,13.0,69643d37207365713d31323336,,,,,,,,,,0,0
100359,6179046,5,0,0,1,0,0,143,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100360,6179094,54,1,0,0,14,20,46,43981.0,56417,1,0,0,1,1,3,3,1,14,20,9001.0,6001.0,21.0,13.0,69643d37207365713d31323336,,,,,,,,,,0,0
100361,6179096,5,0,0,1,0,0,46,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100362,6179190,25,0,0,0,26,255,237,43981.0,55377,1,0,1,0,1,2,3,1,0,0,,,,,,,,,,,,,,,0,2
100363,6179210,102,0,1,0,22,25,187,43981.0,56417,1,0,0,1,1,3,3,1,22,25,,,,,,155.0,1.0,271.0,240.0,30.0,16.0,247.0,0.0,,0,0
100364,6179214,5,0,0,1,0,0,187,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100365,6179272,53,1,0,0,17,14,35,43981.0,56417,1,0,0,1,1,3,3,1,17,14,6001.0,9001.0,20.0,12.0,69643d34207365713d363136,,,,,,,,,,0,0
100366,6179274,5,0,0,1,0,0,35,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100367,6179279,53,1,0,0,17,14,35,43981.0,56417,1,0,0,1,1,3,3,1,17,14,6001.0,9001.0,20.0,12.0,69643d34207365713d363136,,,,,,,,,,0,0
100368,6179282,5,0,0,1,0,0,35,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100369,6179313,53,1,0,0,14,17,47,43981.0,56417,1,0,0,1,1,3,3,1,14,17,9001.0,6001.0,20.0,12.0,69643d34207365713d363136,,,,,,,,,,0,0
100370,6179315,5,0,0,1,0,0,47,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100371,6179329,53,1,0,0,14,17,47,43981.0,56417,1,0,0,1,1,3,3,1,14,17,9001.0,6001.0,20.0,12.0,69643d34207365713d363136,,,,,,,,,,0,0
100372,6179375,53,1,0,0,14,17,47,43981.0,56417,1,0,0,1,1,3,3,1,14,17,9001.0,6001.0,20.0,12.0,69643d34207365713d363136,,,,,,,,,,0,0
100373,6179377,5,0,0,1,0,0,47,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100374,6179433,102,0,1,0,25,16,198,43981.0,56433,1,0,1,1,1,3,3,1,25,16,,,,,,155.0,1.0,263.0,240.0,30.0,16.0,248.0,0.0,,0,0
100375,6179437,5,0,0,1,0,0,198,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100376,6179637,54,1,0,0,21,14,186,43981.0,56417,1,0,0,1,1,3,3,1,21,14,6001.0,9001.0,21.0,13.0,69643d38207365713d33303530,,,,,,,,,,0,0
100377,6179639,5,0,0,1,0,0,186,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100378,6179672,54,1,0,0,14,21,48,43981.0,56417,1,0,0,1,1,3,3,1,14,21,9001.0,6001.0,21.0,13.0,69643d38207365713d33303530,,,,,,,,,,0,0
100379,6179674,5,0,0,1,0,0,48,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100380,6179680,54,1,0,0,14,21,48,43981.0,56417,1,0,0,1,1,3,3,1,14,21,9001.0,6001.0,21.0,13.0,69643d38207365713d33303530,,,,,,,,,,0,0
100381,6179719,54,1,0,0,14,21,48,43981.0,56417,1,0,0,1,1,3,3,1,14,21,9001.0,6001.0,21.0,13.0,69643d38207365713d33303530,,,,,,,,,,0,0
100382,6179721,5,0,0,1,0,0,48,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100383,6179964,55,1,0,0,23,14,187,43981.0,56417,1,0,0,1,1,3,3,1,23,14,6001.0,9001.0,22.0,14.0,69643d3130207365713d33303734,,,,,,,,,,0,0
100384,6179966,5,0,0,1,0,0,187,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100385,6180000,55,1,0,0,14,23,49,43981.0,56417,1,0,0,1,1,3,3,1,14,23,9001.0,6001.0,22.0,14.0,69643d3130207365713d33303734,,,,,,,,,,0,0
100386,6180003,5,0,0,1,0,0,49,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100387,6180330,53,1,0,0,16,14,42,43981.0,56417,1,0,0,1,1,3,3,1,16,14,6001.0,9001.0,20.0,12.0,69643d33207365713d363137,,,,,,,,,,0,0
100388,6180333,5,0,0,1,0,0,42,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100389,6180362,53,1,0,0,14,16,50,43981.0,56417,1,0,0,1,1,3,3,1,14,16,9001.0,6001.0,20.0,12.0,69643d33207365713d363137,,,,,,,,,,0,0
100390,6180364,5,0,0,1,0,0,50,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100391,6180410,25,0,0,0,24,255,194,43981.0,55377,1,0,1,0,1,2,3,1,0,0,,,,,,,,,,,,,,,0,2
100392,6180495,54,1,0,0,19,14,137,43981.0,56417,1,0,0,1,1,3,3,1,19,14,6001.0,9001.0,21.0,13.0,69643d36207365713d31323332,,,,,,,,,,0,0
100393,6180497,5,0,0,1,0,0,137,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100394,6180547,54,1,0,0,14,19,51,43981.0,56417,1,0,0,1,1,3,3,1,14,19,9001.0,6001.0,21.0,13.0,69643d36207365713d31323332,,,,,,,,,,0,0
100395,6180549,5,0,0,1,0,0,51,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100396,6180947,25,0,0,0,25,255,199,43981.0,55377,1,0,1,0,1,2,3,1,0,0,,,,,,,,,,,,,,,0,2
100397,6181183,25,0,0,0,26,255,238,43981.0,55377,1,0,1,0,1,2,3,1,0,0,,,,,,,,,,,,,,,0,2
100398,6181186,54,1,0,0,22,14,188,43981.0,56417,1,0,0,1,1,3,3,1,22,14,6001.0,9001.0,21.0,13.0,69643d39207365713d33303735,,,,,,,,,,0,0
100399,6181189,5,0,0,1,0,0,188,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100400,6181227,54,1,0,0,14,22,52,43981.0,56417,1,0,0,1,1,3,3,1,14,22,9001.0,6001.0,21.0,13.0,69643d39207365713d33303735,,,,,,,,,,0,0
100401,6181229,5,0,0,1,0,0,52,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100402,6181832,55,1,0,0,23,14,188,43981.0,56417,1,0,0,1,1,3,3,1,23,14,6001.0,9001.0,22.0,14.0,69643d3130207365713d33303735,,,,,,,,,,0,0
100403,6181837,55,1,0,0,23,14,188,43981.0,56417,1,0,0,1,1,3,3,1,23,14,6001.0,9001.0,22.0,14.0,69643d3130207365713d33303735,,,,,,,,,,0,0
100404,6181840,5,0,0,1,0,0,188,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100405,6181891,55,1,0,0,14,23,53,43981.0,56417,1,0,0,1,1,3,3,1,14,23,9001.0,6001.0,22.0,14.0,69643d3130207365713d33303735,,,,,,,,,,0,0
100406,6181893,5,0,0,1,0,0,53,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100407,6181936,54,1,0,0,21,14,187,43981.0,56417,1,0,0,1,1,3,3,1,21,14,6001.0,9001.0,21.0,13.0,69643d38207365713d33303531,,,,,,,,,,0,0
100408,6181938,5,0,0,1,0,0,187,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100409,6182008,54,1,0,0,14,21,54,43981.0,56417,1,0,0,1,1,3,3,1,14,21,9001.0,6001.0,21.0,13.0,69643d38207365713d33303531,,,,,,,,,,0,0
100410,6182010,5,0,0,1,0,0,54,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100411,6182234,54,1,0,0,22,14,189,43981.0,56417,1,0,0,1,1,3,3,1,22,14,6001.0,9001.0,21.0,13.0,69643d39207365713d33303736,,,,,,,,,,0,0
100412,6182236,5,0,0,1,0,0,189,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100413,6182241,54,1,0,0,22,14,189,43981.0,56417,1,0,0,1,1,3,3,1,22,14,6001.0,9001.0,21.0,13.0,69643d39207365713d33303736,,,,,,,,,,0,0
100414,6182243,5,0,0,1,0,0,189,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100415,6182289,54,1,0,0,14,22,55,43981.0,56417,1,0,0,1,1,3,3,1,14,22,9001.0,6001.0,21.0,13.0,69643d39207365713d33303736,,,,,,,,,,0,0
100416,6182292,5,0,0,1,0,0,55,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100417,6182410,25,0,0,0,24,255,195,43981.0,55377,1,0,1,0,1,2,3,1,0,0,,,,,,,,,,,,,,,0,2
100418,6182457,53,1,0,0,15,14,35,43981.0,56417,1,0,0,1,1,3,3,1,15,14,6001.0,9001.0,20.0,12.0,69643d32207365713d363136,,,,,,,,,,0,0
100419,6182459,5,0,0,1,0,0,35,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100420,6182524,53,1,0,0,14,15,56,43981.0,56417,1,0,0,1,1,3,3,1,14,15,9001.0,6001.0,20.0,12.0,69643d32207365713d363136,,,,,,,,,,0,0
100421,6182526,5,0,0,1,0,0,56,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100422,6182563,53,1,0,0,14,15,56,43981.0,56417,1,0,0,1,1,3,3,1,14,15,9001.0,6001.0,20.0,12.0,69643d32207365713d363136,,,,,,,,,,0,0
100423,6182565,5,0,0,1,0,0,56,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100424,6182748,54,1,0,0,18,14,139,43981.0,56417,1,0,0,1,1,3,3,1,18,14,6001.0,9001.0,21.0,13.0,69643d35207365713d31323330,,,,,,,,,,0,0
100425,6182750,5,0,0,1,0,0,139,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100426,6182789,54,1,0,0,14,18,57,43981.0,56417,1,0,0,1,1,3,3,1,14,18,9001.0,6001.0,21.0,13.0,69643d35207365713d31323330,,,,,,,,,,0,0
100427,6182792,5,0,0,1,0,0,57,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100428,6182939,25,0,0,0,25,255,200,43981.0,55377,1,0,1,0,1,2,3,1,0,0,,,,,,,,,,,,,,,0,2
100429,6182995,55,1,0,0,23,14,189,43981.0,56417,1,0,0,1,1,3,3,1,23,14,6001.0,9001.0,22.0,14.0,69643d3130207365713d33303736,,,,,,,,,,0,0
100430,6183034,55,1,0,0,23,14,189,43981.0,56417,1,0,0,1,1,3,3,1,23,14,6001.0,9001.0,22.0,14.0,69643d3130207365713d33303736,,,,,,,,,,0,0
100431,6183081,55,1,0,0,23,14,189,43981.0,56417,1,0,0,1,1,3,3,1,23,14,6001.0,9001.0,22.0,14.0,69643d3130207365713d33303736,,,,,,,,,,0,0
100432,6183083,5,0,0,1,0,0,189,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100433,6183149,55,1,0,0,14,23,58,43981.0,56417,1,0,0,1,1,3,3,1,14,23,9001.0,6001.0,22.0,14.0,69643d3130207365713d33303736,,,,,,,,,,0,0
100434,6183151,5,0,0,1,0,0,58,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100435,6183205,25,0,0,0,26,255,239,43981.0,55377,1,0,1,0,1,2,3,1,0,0,,,,,,,,,,,,,,,0,2
100436,6183640,54,1,0,0,22,14,190,43981.0,56417,1,0,0,1,1,3,3,1,22,14,6001.0,9001.0,21.0,13.0,69643d39207365713d33303737,,,,,,,,,,0,0
100437,6183642,5,0,0,1,0,0,190,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100438,6183672,54,1,0,0,14,22,59,43981.0,56417,1,0,0,1,1,3,3,1,14,22,9001.0,6001.0,21.0,13.0,69643d39207365713d33303737,,,,,,,,,,0,0
100439,6183674,5,0,0,1,0,0,59,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100440,6183785,54,1,0,0,21,14,188,43981.0,56417,1,0,0,1,1,3,3,1,21,14,6001.0,9001.0,21.0,13.0,69643d38207365713d33303532,,,,,,,,,,0,0
100441,6183787,5,0,0,1,0,0,188,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100442,6183829,54,1,0,0,14,21,60,43981.0,56417,1,0,0,1,1,3,3,1,14,21,9001.0,6001.0,21.0,13.0,69643d38207365713d33303532,,,,,,,,,,0,0
100443,6183831,5,0,0,1,0,0,60,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100444,6184418,25,0,0,0,24,255,196,43981.0,55377,1,0,1,0,1,2,3,1,0,0,,,,,,,,,,,,,,,0,2
100445,6184669,54,1,0,0,20,14,144,43981.0,56417,1,0,0,1,1,3,3,1,20,14,6001.0,9001.0,21.0,13.0,69643d37207365713d31323337,,,,,,,,,,0,0
100446,6184671,5,0,0,1,0,0,144,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100447,6184702,54,1,0,0,14,20,61,43981.0,56417,1,0,0,1,1,3,3,1,14,20,9001.0,6001.0,21.0,13.0,69643d37207365713d31323337,,,,,,,,,,0,0
100448,6184704,5,0,0,1,0,0,61,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100449,6184851,54,1,0,0,22,14,191,43981.0,56417,1,0,0,1,1,3,3,1,22,14,6001.0,9001.0,21.0,13.0,69643d39207365713d33303738,,,,,,,,,,0,0
100450,6184853,5,0,0,1,0,0,191,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100451,6184883,54,1,0,0,14,22,62,43981.0,56417,1,0,0,1,1,3,3,1,14,22,9001.0,6001.0,21.0,13.0,69643d39207365713d33303738,,,,,,,,,,0,0
100452,6184885,5,0,0,1,0,0,62,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100453,6184947,25,0,0,0,25,255,201,43981.0,55377,1,0,1,0,1,2,3,1,0,0,,,,,,,,,,,,,,,0,2
100454,6185206,55,1,0,0,23,14,190,43981.0,56417,1,0,0,1,1,3,3,1,23,14,6001.0,9001.0,22.0,14.0,69643d3130207365713d33303737,,,,,,,,,,0,0
100455,6185209,5,0,0,1,0,0,190,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100456,6185212,55,1,0,0,23,14,190,43981.0,56417,1,0,0,1,1,3,3,1,23,14,6001.0,9001.0,22.0,14.0,69643d3130207365713d33303737,,,,,,,,,,0,0
100457,6185214,5,0,0,1,0,0,190,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100458,6185221,25,0,0,0,26,255,240,43981.0,55377,1,0,1,0,1,2,3,1,0,0,,,,,,,,,,,,,,,0,2
100459,6185229,54,1,0,0,19,14,138,43981.0,56417,1,0,0,1,1,3,3,1,19,14,6001.0,9001.0,21.0,13.0,69643d36207365713d31323333,,,,,,,,,,0,0
100460,6185243,55,1,0,0,14,23,63,43981.0,56417,1,0,0,1,1,3,3,1,14,23,9001.0,6001.0,22.0,14.0,69643d3130207365713d33303737,,,,,,,,,,0,0
100461,6185245,5,0,0,1,0,0,63,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100462,6185268,54,1,0,0,19,14,138,43981.0,56417,1,0,0,1,1,3,3,1,19,14,6001.0,9001.0,21.0,13.0,69643d36207365713d31323333,,,,,,,,,,0,0
100463,6185270,5,0,0,1,0,0,138,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100464,6185336,54,1,0,0,14,19,64,43981.0,56417,1,0,0,1,1,3,3,1,14,19,9001.0,6001.0,21.0,13.0,69643d36207365713d31323333,,,,,,,,,,0,0
100465,6185375,54,1,0,0,14,19,64,43981.0,56417,1,0,0,1,1,3,3,1,14,19,9001.0,6001.0,21.0,13.0,69643d36207365713d31323333,,,,,,,,,,0,0
100466,6185378,5,0,0,1,0,0,64,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100467,6185418,54,1,0,0,21,14,189,43981.0,56417,1,0,0,1,1,3,3,1,21,14,6001.0,9001.0,21.0,13.0,69643d38207365713d33303533,,,,,,,,,,0,0
100468,6185420,5,0,0,1,0,0,189,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100469,6185454,54,1,0,0,14,21,65,43981.0,56417,1,0,0,1,1,3,3,1,14,21,9001.0,6001.0,21.0,13.0,69643d38207365713d33303533,,,,,,,,,,0,0
100470,6185469,54,1,0,0,14,21,65,43981.0,56417,1,0,0,1,1,3,3,1,14,21,9001.0,6001.0,21.0,13.0,69643d38207365713d33303533,,,,,,,,,,0,0
100471,6185471,5,0,0,1,0,0,65,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100472,6185545,102,0,1,0,17,23,36,43981.0,56417,1,0,0,1,1,3,3,1,17,23,,,,,,155.0,1.0,328.0,240.0,30.0,16.0,247.0,0.0,,0,0
100473,6185552,102,0,1,0,17,23,36,43981.0,56417,1,0,0,1,1,3,3,1,17,23,,,,,,155.0,1.0,328.0,240.0,30.0,16.0,247.0,0.0,,0,0
100474,6185556,5,0,0,1,0,0,36,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100475,6186186,54,1,0,0,22,14,192,43981.0,56417,1,0,0,1,1,3,3,1,22,14,6001.0,9001.0,21.0,13.0,69643d39207365713d33303739,,,,,,,,,,0,0
100476,6186189,5,0,0,1,0,0,192,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100477,6186250,54,1,0,0,14,22,66,43981.0,56417,1,0,0,1,1,3,3,1,14,22,9001.0,6001.0,21.0,13.0,69643d39207365713d33303739,,,,,,,,,,0,0
100478,6186253,5,0,0,1,0,0,66,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100479,6186426,25,0,0,0,24,255,197,43981.0,55377,1,0,1,0,1,2,3,1,0,0,,,,,,,,,,,,,,,0,2
100480,6186803,54,1,0,0,18,14,140,43981.0,56417,1,0,0,1,1,3,3,1,18,14,6001.0,9001.0,21.0,13.0,69643d35207365713d31323331,,,,,,,,,,0,0
100481,6186806,5,0,0,1,0,0,140,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100482,6186836,54,1,0,0,14,18,67,43981.0,56417,1,0,0,1,1,3,3,1,14,18,9001.0,6001.0,21.0,13.0,69643d35207365713d31323331,,,,,,,,,,0,0
100483,6186838,5,0,0,1,0,0,67,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100484,6186878,55,1,0,0,23,14,191,43981.0,56417,1,0,0,1,1,3,3,1,23,14,6001.0,9001.0,22.0,14.0,69643d3130207365713d33303738,,,,,,,,,,0,0
100485,6186880,5,0,0,1,0,0,191,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100486,6186914,55,1,0,0,14,23,68,43981.0,56417,1,0,0,1,1,3,3,1,14,23,9001.0,6001.0,22.0,14.0,69643d3130207365713d33303738,,,,,,,,,,0,0
100487,6186917,5,0,0,1,0,0,68,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100488,6186947,25,0,0,0,25,255,202,43981.0,55377,1,0,1,0,1,2,3,1,0,0,,,,,,,,,,,,,,,0,2
100489,6187205,25,0,0,0,26,255,241,43981.0,55377,1,0,1,0,1,2,3,1,0,0,,,,,,,,,,,,,,,0,2
100490,6188332,54,1,0,0,21,14,190,43981.0,56417,1,0,0,1,1,3,3,1,21,14,6001.0,9001.0,21.0,13.0,69643d38207365713d33303534,,,,,,,,,,0,0
100491,6188340,54,1,0,0,21,14,190,43981.0,56417,1,0,0,1,1,3,3,1,21,14,6001.0,9001.0,21.0,13.0,69643d38207365713d33303534,,,,,,,,,,0,0
100492,6188342,5,0,0,1,0,0,190,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100493,6188373,54,1,0,0,14,21,69,43981.0,56417,1,0,0,1,1,3,3,1,14,21,9001.0,6001.0,21.0,13.0,69643d38207365713d33303534,,,,,,,,,,0,0
100494,6188375,5,0,0,1,0,0,69,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100495,6188395,25,0,0,0,24,255,198,43981.0,55377,1,0,1,0,1,2,3,1,0,0,,,,,,,,,,,,,,,0,2
100496,6188963,25,0,0,0,25,255,203,43981.0,55377,1,0,1,0,1,2,3,1,0,0,,,,,,,,,,,,,,,0,2
100497,6188983,54,1,0,0,22,14,193,43981.0,56417,1,0,0,1,1,3,3,1,22,14,6001.0,9001.0,21.0,13.0,69643d39207365713d33303830,,,,,,,,,,0,0
100498,6188985,5,0,0,1,0,0,193,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100499,6189016,54,1,0,0,14,22,70,43981.0,56417,1,0,0,1,1,3,3,1,14,22,9001.0,6001.0,21.0,13.0,69643d39207365713d33303830,,,,,,,,,,0,0
100500,6189018,5,0,0,1,0,0,70,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100501,6189183,25,0,0,0,26,255,242,43981.0,55377,1,0,1,0,1,2,3,1,0,0,,,,,,,,,,,,,,,0,2
100502,6189348,102,0,1,0,21,26,191,43981.0,56417,1,0,0,1,1,3,3,1,21,26,,,,,,155.0,1.0,343.0,240.0,30.0,16.0,248.0,0.0,,0,0
100503,6189352,5,0,0,1,0,0,191,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100504,6189643,53,1,0,0,16,14,43,43981.0,56417,1,0,0,1,1,3,3,1,16,14,6001.0,9001.0,20.0,12.0,69643d33207365713d363138,,,,,,,,,,0,0
100505,6189645,5,0,0,1,0,0,43,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100506,6189674,53,1,0,0,14,16,71,43981.0,56417,1,0,0,1,1,3,3,1,14,16,9001.0,6001.0,20.0,12.0,69643d33207365713d363138,,,,,,,,,,0,0
100507,6189676,5,0,0,1,0,0,71,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100508,6189839,55,1,0,0,23,14,192,43981.0,56417,1,0,0,1,1,3,3,1,23,14,6001.0,9001.0,22.0,14.0,69643d3130207365713d33303739,,,,,,,,,,0,0
100509,6189841,5,0,0,1,0,0,192,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100510,6189899,55,1,0,0,14,23,72,43981.0,56417,1,0,0,1,1,3,3,1,14,23,9001.0,6001.0,22.0,14.0,69643d3130207365713d33303739,,,,,,,,,,0,0
100511,6189901,5,0,0,1,0,0,72,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100512,6190202,53,1,0,0,17,14,37,43981.0,56417,1,0,0,1,1,3,3,1,17,14,6001.0,9001.0,20.0,12.0,69643d34207365713d363137,,,,,,,,,,0,0
100513,6190204,5,0,0,1,0,0,37,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100514,6190258,53,1,0,0,14,17,73,43981.0,56417,1,0,0,1,1,3,3,1,14,17,9001.0,6001.0,20.0,12.0,69643d34207365713d363137,,,,,,,,,,0,0
100515,6190305,53,1,0,0,14,17,73,43981.0,56417,1,0,0,1,1,3,3,1,14,17,9001.0,6001.0,20.0,12.0,69643d34207365713d363137,,,,,,,,,,0,0
100516,6190307,5,0,0,1,0,0,73,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100517,6190426,25,0,0,0,24,255,199,43981.0,55377,1,0,1,0,1,2,3,1,0,0,,,,,,,,,,,,,,,0,2
100518,6190669,54,1,0,0,20,14,145,43981.0,56417,1,0,0,1,1,3,3,1,20,14,6001.0,9001.0,21.0,13.0,69643d37207365713d31323338,,,,,,,,,,0,0
100519,6190671,5,0,0,1,0,0,145,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100520,6190714,54,1,0,0,14,20,74,43981.0,56417,1,0,0,1,1,3,3,1,14,20,9001.0,6001.0,21.0,13.0,69643d37207365713d31323338,,,,,,,,,,0,0
100521,6190716,5,0,0,1,0,0,74,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
100522,6190824,54,1,0,0,21,14,192,43981.0,56417,1,0,0,1,1,3,3,1,21,14,6001.0,9001.0,21.0,13.0,69643d38207365713d33303535,,,,,,,,,,0,0
100523,6190826,5,0,0,1,0,0,192,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
